NO_OF_FRAMES	6282
NO_OF_CAMERAS	4
NO_OF_MARKERS	11
FREQUENCY	300
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-12-11, 15:41:33.098	68320.78217323
DATA_INCLUDED	3D
MARKER_NAMES	base_1	base_2	base_3	base_4	base_5	base_6					
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Mixed	Mixed	Measured	Measured	Mixed	Measured
Frame	Time	base_1 X	base_1 Y	base_1 Z	base_2 X	base_2 Y	base_2 Z	base_3 X	base_3 Y	base_3 Z	base_4 X	base_4 Y	base_4 Z	base_5 X	base_5 Y	base_5 Z	base_6 X	base_6 Y	base_6 Z	 X	 Y	 Z	 X	 Y	 Z	 X	 Y	 Z	 X	 Y	 Z	 X	 Y	 Z	
2523	8.40667	458.433	-659.012	26.543	-401.496	-561.512	28.566	193.451	-491.639	28.560	249.076	-181.851	30.982	-93.240	-143.235	33.329	-239.473	-529.044	33.088	0.000	0.000	0.000	71.033	197.374	37.719	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2524	8.41000	458.392	-658.989	26.709	-401.495	-561.494	28.575	193.433	-491.669	28.606	249.073	-181.882	30.932	-93.255	-143.272	33.290	-239.467	-529.042	33.086	0.000	0.000	0.000	67.019	195.614	35.185	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2525	8.41333	458.416	-659.082	26.548	-401.503	-561.501	28.611	193.454	-491.648	28.631	249.061	-181.832	31.015	-93.281	-143.252	33.334	-239.467	-529.042	33.086	0.000	0.000	0.000	61.906	195.272	39.026	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2526	8.41667	458.402	-658.924	26.664	-401.501	-561.529	28.512	193.437	-491.663	28.608	249.071	-181.836	30.980	-93.229	-143.255	33.229	-239.474	-529.078	33.056	0.000	0.000	0.000	58.149	197.276	39.755	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2527	8.42000	458.407	-659.015	26.630	-401.520	-561.510	28.546	193.453	-491.678	28.493	249.071	-181.867	30.905	-93.239	-143.228	33.277	-239.490	-529.009	33.104	0.000	0.000	0.000	55.024	199.936	38.874	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2528	8.42333	458.414	-659.042	26.646	-401.503	-561.536	28.518	193.451	-491.665	28.567	249.075	-181.875	30.883	-93.233	-143.262	33.270	-239.459	-529.006	33.116	0.000	0.000	0.000	52.384	202.204	38.631	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2529	8.42667	458.386	-659.019	26.601	-401.521	-561.537	28.535	193.437	-491.681	28.545	249.074	-181.876	30.980	-93.247	-143.262	33.334	-239.474	-529.078	33.057	0.000	0.000	0.000	49.985	203.858	40.060	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2530	8.43000	458.418	-659.045	26.617	-401.524	-561.523	28.554	193.443	-491.655	28.559	249.069	-181.887	30.884	-93.236	-143.317	33.162	-239.467	-529.042	33.086	0.000	0.000	0.000	47.669	205.292	41.749	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2531	8.43333	458.419	-659.070	26.537	-401.486	-561.509	28.552	193.465	-491.651	28.682	249.093	-181.872	30.999	-93.221	-143.288	33.223	-239.488	-529.111	33.010	0.000	0.000	0.000	45.176	206.713	43.306	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2532	8.43667	458.402	-658.984	26.591	-401.467	-561.485	28.565	193.434	-491.659	28.552	249.070	-181.879	30.944	-93.238	-143.299	33.282	-239.444	-529.070	33.051	0.000	0.000	0.000	42.921	207.865	45.303	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2533	8.44000	458.406	-659.011	26.661	-401.494	-561.521	28.548	193.432	-491.677	28.502	249.084	-181.885	31.016	-93.243	-143.312	33.250	-239.444	-529.070	33.051	0.000	0.000	0.000	40.721	208.683	47.432	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2534	8.44333	458.432	-659.038	26.584	-401.483	-561.519	28.542	193.453	-491.687	28.509	249.066	-181.851	30.958	-93.228	-143.241	33.324	-239.467	-529.046	33.104	0.000	0.000	0.000	38.238	210.052	47.874	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2535	8.44667	458.388	-659.048	26.608	-401.479	-561.529	28.593	193.446	-491.631	28.547	249.096	-181.839	30.998	-93.257	-143.256	33.332	-239.473	-529.039	33.070	0.000	0.000	0.000	35.295	210.927	48.027	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2536	8.45000	458.341	-658.973	26.763	-401.513	-561.515	28.564	193.444	-491.661	28.594	249.079	-181.846	30.979	-93.262	-143.272	33.327	-239.491	-529.017	33.140	0.000	0.000	0.000	33.015	211.992	48.950	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2537	8.45333	458.405	-658.993	26.610	-401.506	-561.524	28.578	193.442	-491.661	28.584	249.081	-181.856	31.004	-93.229	-143.283	33.297	-239.475	-529.082	33.075	0.000	0.000	0.000	31.211	212.814	50.190	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2538	8.45667	458.393	-658.946	26.628	-401.507	-561.516	28.524	193.446	-491.637	28.572	249.070	-181.886	30.928	-93.212	-143.344	33.261	-239.481	-529.080	33.058	0.000	0.000	0.000	29.521	213.763	51.299	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2539	8.46000	458.431	-659.047	26.605	-401.508	-561.530	28.555	193.436	-491.657	28.592	249.077	-181.845	30.944	-93.249	-143.315	33.335	-239.480	-529.075	33.040	0.000	0.000	0.000	27.568	214.772	51.562	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2540	8.46333	458.409	-658.978	26.676	-401.504	-561.511	28.557	193.421	-491.671	28.521	249.058	-181.868	30.896	-93.269	-143.249	33.352	-239.504	-529.047	33.076	0.000	0.000	0.000	25.881	215.671	51.768	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2541	8.46667	458.436	-659.063	26.500	-401.495	-561.517	28.552	193.454	-491.690	28.699	249.052	-181.881	30.984	-93.271	-143.243	33.393	-239.450	-529.068	33.035	0.000	0.000	0.000	24.366	216.446	52.817	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2542	8.47000	458.429	-658.969	26.639	-401.502	-561.530	28.550	193.465	-491.703	28.690	249.074	-181.883	30.928	-93.258	-143.266	33.230	-239.467	-529.046	33.104	0.000	0.000	0.000	22.788	216.763	54.444	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2543	8.47333	458.366	-659.047	26.657	-401.501	-561.532	28.525	193.438	-491.694	28.614	249.088	-181.864	30.991	-93.221	-143.316	33.249	-239.481	-529.080	33.058	0.000	0.000	0.000	20.965	217.298	54.939	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2544	8.47667	458.424	-659.043	26.563	-401.523	-561.537	28.536	193.425	-491.652	28.571	249.075	-181.830	30.966	-93.266	-143.320	33.294	-239.473	-529.044	33.088	0.000	0.000	0.000	19.444	218.032	54.891	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2545	8.48000	458.459	-659.021	26.579	-401.511	-561.517	28.568	193.439	-491.653	28.580	249.104	-181.820	30.965	-93.203	-143.282	33.246	-239.473	-529.044	33.088	0.000	0.000	0.000	17.777	218.664	54.680	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2546	8.48333	458.441	-659.018	26.618	-401.483	-561.561	28.506	193.425	-491.677	28.493	249.073	-181.863	30.933	-93.250	-143.283	33.314	-239.467	-529.042	33.086	0.000	0.000	0.000	16.127	219.097	55.200	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2547	8.48667	458.424	-659.016	26.578	-401.531	-561.573	28.536	193.441	-491.656	28.511	249.089	-181.864	30.982	-93.276	-143.292	33.338	-239.444	-529.070	33.051	0.000	0.000	0.000	14.559	219.698	54.384	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2548	8.49000	458.424	-659.020	26.650	-401.496	-561.542	28.545	193.439	-491.697	28.586	249.082	-181.904	30.960	-93.237	-143.279	33.273	-239.471	-528.997	33.066	0.000	0.000	0.000	12.824	220.174	54.125	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2549	8.49333	458.396	-659.002	26.611	-401.502	-561.545	28.504	193.443	-491.678	28.655	249.070	-181.887	30.925	-93.247	-143.316	33.207	-239.480	-529.075	33.040	0.000	0.000	0.000	11.315	220.899	53.637	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2550	8.49667	458.435	-659.030	26.563	-401.503	-561.520	28.555	193.436	-491.659	28.634	249.058	-181.834	30.956	-93.252	-143.276	33.358	-239.473	-529.044	33.088	0.000	0.000	0.000	9.931	221.403	53.703	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2551	8.50000	458.403	-658.963	26.640	-401.487	-561.489	28.592	193.474	-491.654	28.732	249.090	-181.866	30.925	-93.231	-143.327	33.125	-239.475	-529.082	33.074	0.000	0.000	0.000	8.828	221.877	53.784	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2552	8.50333	458.425	-659.009	26.594	-401.509	-561.534	28.526	193.435	-491.680	28.552	249.061	-181.904	30.939	-93.213	-143.313	33.221	-239.473	-529.039	33.070	0.000	0.000	0.000	7.446	222.328	53.325	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2553	8.50667	458.425	-659.013	26.613	-401.529	-561.561	28.540	193.419	-491.709	28.535	249.084	-181.892	30.919	-93.244	-143.295	33.343	-239.461	-529.049	33.121	0.000	0.000	0.000	6.017	222.747	52.685	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2554	8.51000	458.411	-658.995	26.681	-401.541	-561.542	28.561	193.454	-491.652	28.573	249.084	-181.876	30.932	-93.230	-143.284	33.349	-239.467	-529.047	33.105	0.000	0.000	0.000	4.604	223.118	52.092	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2555	8.51333	458.393	-659.079	26.656	-401.519	-561.503	28.536	193.451	-491.661	28.612	249.052	-181.879	30.920	-93.242	-143.289	33.298	-239.467	-529.047	33.105	0.000	0.000	0.000	3.331	223.564	51.355	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2556	8.51667	458.428	-659.093	26.581	-401.520	-561.518	28.562	193.440	-491.689	28.595	249.053	-181.886	30.964	-93.225	-143.298	33.244	-239.466	-529.037	33.068	0.000	0.000	0.000	1.876	223.878	50.523	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2557	8.52000	458.437	-658.986	26.565	-401.543	-561.510	28.523	193.454	-491.635	28.620	249.065	-181.880	30.932	-93.229	-143.267	33.228	-239.481	-529.080	33.059	0.000	0.000	0.000	0.544	224.064	49.267	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2558	8.52333	458.419	-658.972	26.581	-401.508	-561.522	28.577	193.435	-491.643	28.579	249.080	-181.839	30.979	-93.267	-143.267	33.356	-239.467	-529.042	33.086	0.000	0.000	0.000	-0.733	224.245	48.086	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2559	8.52667	458.459	-659.042	26.507	-401.523	-561.520	28.565	193.432	-491.693	28.579	249.093	-181.885	30.974	-93.242	-143.301	33.240	-239.490	-529.013	33.122	0.000	0.000	0.000	-1.993	224.445	47.005	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2560	8.53000	458.449	-659.045	26.488	-401.505	-561.514	28.531	193.445	-491.674	28.558	249.075	-181.884	30.986	-93.206	-143.273	33.151	-239.468	-529.080	33.073	0.000	0.000	0.000	-3.425	224.603	45.990	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2561	8.53333	458.420	-658.954	26.591	-401.541	-561.520	28.553	193.440	-491.662	28.629	249.052	-181.831	30.979	-93.255	-143.254	33.192	-239.486	-529.073	33.025	0.000	0.000	0.000	-4.793	224.785	44.622	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2562	8.53667	458.433	-659.013	26.604	-401.500	-561.501	28.565	193.447	-491.681	28.695	249.062	-181.857	30.977	-93.245	-143.234	33.318	-239.481	-529.080	33.058	0.000	0.000	0.000	-6.006	225.026	43.570	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2563	8.54000	458.411	-659.109	26.642	-401.497	-561.512	28.568	193.423	-491.666	28.628	249.072	-181.895	30.914	-93.234	-143.224	33.211	-239.504	-529.051	33.094	0.000	0.000	0.000	-7.166	225.264	42.532	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2564	8.54333	458.445	-659.093	26.598	-401.507	-561.570	28.525	193.452	-491.666	28.622	249.055	-181.856	30.937	-93.233	-143.257	33.226	-239.473	-529.044	33.088	0.000	0.000	0.000	-8.496	225.827	41.886	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2565	8.54667	458.396	-659.055	26.606	-401.549	-561.454	28.617	193.443	-491.654	28.700	249.057	-181.882	30.946	-93.254	-143.265	33.360	-239.481	-529.080	33.058	0.000	0.000	0.000	-9.800	226.525	41.978	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2566	8.55000	458.432	-659.049	26.618	-401.520	-561.517	28.548	193.461	-491.674	28.677	249.077	-181.864	30.982	-93.278	-143.311	33.304	-239.480	-529.075	33.040	0.000	0.000	0.000	-11.036	227.144	42.361	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2567	8.55333	458.420	-659.012	26.634	-401.505	-561.515	28.565	193.474	-491.665	28.611	249.093	-181.866	30.971	-93.255	-143.274	33.396	-239.481	-529.080	33.058	0.000	0.000	0.000	-12.430	227.596	42.712	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2568	8.55667	458.415	-658.977	26.633	-401.525	-561.533	28.551	193.443	-491.656	28.579	249.083	-181.861	30.976	-93.245	-143.246	33.316	-239.496	-529.011	33.106	0.000	0.000	0.000	-13.729	228.047	43.123	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2569	8.56000	458.397	-659.010	26.577	-401.509	-561.483	28.599	193.450	-491.646	28.556	249.085	-181.866	30.952	-93.220	-143.247	33.263	-239.443	-529.071	33.051	0.000	0.000	0.000	-15.091	228.344	43.375	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2570	8.56333	458.443	-659.041	26.492	-401.504	-561.544	28.547	193.453	-491.673	28.633	249.071	-181.856	30.912	-93.247	-143.278	33.236	-239.475	-529.082	33.074	0.000	0.000	0.000	-16.500	228.768	43.373	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2571	8.56667	458.398	-659.061	26.550	-401.478	-561.516	28.567	193.451	-491.674	28.608	249.078	-181.900	30.943	-93.232	-143.276	33.297	-239.467	-529.042	33.086	0.000	0.000	0.000	-18.144	229.274	42.975	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2572	8.57000	458.462	-659.049	26.468	-401.512	-561.520	28.560	193.425	-491.660	28.494	249.072	-181.857	30.936	-93.229	-143.246	33.334	-239.467	-529.042	33.086	0.000	0.000	0.000	-19.858	229.600	42.677	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2573	8.57333	458.418	-659.000	26.586	-401.517	-561.559	28.537	193.456	-491.671	28.643	249.062	-181.838	30.939	-93.224	-143.295	33.265	-239.474	-529.078	33.056	0.000	0.000	0.000	-21.500	229.870	42.494	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2574	8.57667	458.411	-659.021	26.588	-401.497	-561.498	28.540	193.438	-491.674	28.637	249.068	-181.864	30.974	-93.243	-143.256	33.317	-239.473	-529.039	33.070	0.000	0.000	0.000	-23.354	230.413	42.140	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2575	8.58000	458.429	-658.976	26.548	-401.499	-561.513	28.499	193.425	-491.647	28.654	249.066	-181.878	30.909	-93.225	-143.276	33.163	-239.473	-529.039	33.070	0.000	0.000	0.000	-24.988	230.618	42.607	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2576	8.58333	458.406	-659.082	26.635	-401.495	-561.515	28.576	193.438	-491.685	28.529	249.091	-181.833	30.990	-93.231	-143.249	33.246	-239.497	-529.015	33.124	0.000	0.000	0.000	-26.956	230.760	42.939	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2577	8.58667	458.389	-659.028	26.738	-401.509	-561.510	28.552	193.462	-491.708	28.582	249.099	-181.866	30.951	-93.237	-143.325	33.266	-239.458	-529.109	33.023	0.000	0.000	0.000	-29.009	231.096	42.988	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2578	8.59000	458.418	-659.020	26.620	-401.490	-561.545	28.548	193.439	-491.658	28.587	249.091	-181.890	30.940	-93.217	-143.342	33.213	-239.498	-529.059	33.129	0.000	0.000	0.000	-31.064	231.545	42.828	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2579	8.59333	458.386	-659.024	26.604	-401.486	-561.478	28.608	193.439	-491.622	28.612	249.094	-181.881	30.991	-93.285	-143.300	33.424	-239.490	-529.013	33.122	0.000	0.000	0.000	-33.083	232.192	42.638	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2580	8.59667	458.434	-659.005	26.492	-401.496	-561.516	28.572	193.450	-491.663	28.552	249.096	-181.867	30.969	-93.208	-143.243	33.198	-239.497	-529.015	33.124	0.000	0.000	0.000	-35.221	232.658	42.821	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2581	8.60000	458.399	-659.035	26.655	-401.517	-561.561	28.536	193.426	-491.688	28.544	249.082	-181.877	30.899	-93.220	-143.282	33.243	-239.474	-529.078	33.056	0.000	0.000	0.000	-37.385	232.690	43.306	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2582	8.60333	458.422	-658.947	26.579	-401.528	-561.515	28.553	193.461	-491.675	28.686	249.073	-181.867	30.914	-93.233	-143.300	33.268	-239.467	-529.042	33.086	0.000	0.000	0.000	-39.678	233.029	42.809	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2583	8.60667	458.412	-659.092	26.560	-401.471	-561.486	28.569	193.454	-491.694	28.645	249.066	-181.905	30.920	-93.256	-143.246	33.335	-239.450	-529.068	33.034	0.000	0.000	0.000	-41.917	233.301	42.936	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2584	8.61000	458.391	-659.027	26.585	-401.512	-561.539	28.526	193.426	-491.666	28.608	249.075	-181.892	30.930	-93.257	-143.312	33.236	-239.473	-529.039	33.070	0.000	0.000	0.000	-43.852	233.582	42.855	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2585	8.61333	458.412	-659.037	26.518	-401.504	-561.515	28.571	193.467	-491.629	28.485	249.093	-181.869	30.942	-93.242	-143.275	33.184	-239.473	-529.039	33.070	0.000	0.000	0.000	-45.948	233.819	42.962	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2586	8.61667	458.410	-659.014	26.561	-401.515	-561.508	28.557	193.444	-491.644	28.576	249.065	-181.859	30.976	-93.241	-143.265	33.316	-239.481	-529.080	33.058	0.000	0.000	0.000	-48.337	234.209	42.692	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2587	8.62000	458.399	-659.050	26.656	-401.496	-561.515	28.602	193.438	-491.629	28.502	249.075	-181.858	30.979	-93.229	-143.261	33.275	-239.474	-529.078	33.057	0.000	0.000	0.000	-50.808	233.806	43.467	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2588	8.62333	458.422	-659.043	26.576	-401.514	-561.555	28.518	193.448	-491.684	28.580	249.086	-181.889	30.976	-93.191	-143.197	33.203	-239.475	-529.082	33.075	0.000	0.000	0.000	-53.440	233.952	43.800	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2589	8.62667	458.423	-659.029	26.647	-401.473	-561.491	28.559	193.482	-491.671	28.647	249.087	-181.893	31.046	-93.235	-143.265	33.235	-239.467	-529.046	33.105	0.000	0.000	0.000	-56.105	234.353	43.767	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2590	8.63000	458.433	-659.007	26.546	-401.507	-561.512	28.563	193.434	-491.665	28.501	249.075	-181.865	30.941	-93.246	-143.274	33.296	-239.450	-529.068	33.035	0.000	0.000	0.000	-58.692	234.804	43.056	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2591	8.63333	458.399	-659.017	26.636	-401.483	-561.518	28.597	193.426	-491.674	28.529	249.067	-181.873	30.970	-93.228	-143.267	33.309	-239.467	-529.046	33.104	0.000	0.000	0.000	-60.995	234.552	43.694	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2592	8.63667	458.382	-659.071	26.600	-401.514	-561.536	28.552	193.408	-491.676	28.504	249.079	-181.871	30.949	-93.280	-143.268	33.416	-239.467	-529.046	33.104	0.000	0.000	0.000	-63.366	234.890	43.482	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2593	8.64000	458.402	-659.032	26.548	-401.491	-561.508	28.539	193.434	-491.644	28.590	249.061	-181.887	30.909	-93.247	-143.229	33.310	-239.480	-529.075	33.040	0.000	0.000	0.000	-66.120	234.932	43.593	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2594	8.64333	458.425	-659.031	26.493	-401.496	-561.521	28.560	193.424	-491.671	28.473	249.063	-181.894	30.925	-93.237	-143.282	33.252	-239.473	-529.039	33.070	0.000	0.000	0.000	-68.826	235.192	43.483	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2595	8.64667	458.430	-659.035	26.525	-401.512	-561.551	28.542	193.426	-491.699	28.506	249.060	-181.899	30.843	-93.231	-143.264	33.319	-239.496	-529.011	33.105	0.000	0.000	0.000	-71.231	235.516	43.196	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2596	8.65000	458.408	-659.055	26.549	-401.495	-561.527	28.527	193.436	-491.654	28.534	249.078	-181.891	30.979	-93.245	-143.244	33.333	-239.473	-529.039	33.070	0.000	0.000	0.000	-73.353	235.881	42.959	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2597	8.65333	458.408	-658.958	26.617	-401.488	-561.487	28.571	193.444	-491.668	28.632	249.081	-181.884	30.933	-93.257	-143.276	33.372	-239.481	-529.080	33.058	0.000	0.000	0.000	-76.012	235.857	42.331	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2598	8.65667	458.418	-659.023	26.648	-401.524	-561.556	28.548	193.431	-491.667	28.586	249.057	-181.896	30.900	-93.258	-143.312	33.300	-239.467	-529.046	33.105	0.000	0.000	0.000	-78.045	235.998	42.317	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2599	8.66000	458.381	-659.031	26.541	-401.486	-561.489	28.556	193.433	-491.676	28.483	249.077	-181.812	30.960	-93.230	-143.304	33.178	-239.467	-529.042	33.086	0.000	0.000	0.000	-80.028	235.696	42.977	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2600	8.66333	458.429	-659.011	26.593	-401.518	-561.517	28.555	193.470	-491.705	28.689	249.056	-181.887	30.856	-93.242	-143.227	33.291	-239.444	-529.075	33.069	0.000	0.000	0.000	-82.314	235.920	43.111	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2601	8.66667	458.395	-659.035	26.659	-401.462	-561.528	28.552	193.461	-491.670	28.576	249.088	-181.874	30.940	-93.207	-143.291	33.179	-239.473	-529.044	33.089	0.000	0.000	0.000	-84.474	236.310	43.205	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2602	8.67000	458.422	-659.076	26.566	-401.493	-561.547	28.540	193.440	-491.674	28.634	249.104	-181.885	30.943	-93.242	-143.291	33.240	-239.467	-529.046	33.105	0.000	0.000	0.000	-87.546	236.700	41.962	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2603	8.67333	458.419	-659.006	26.624	-401.509	-561.501	28.568	193.473	-491.658	28.717	249.085	-181.885	31.001	-93.259	-143.318	33.296	-239.480	-529.075	33.040	0.000	0.000	0.000	-89.040	237.014	42.620	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2604	8.67667	458.436	-659.084	26.499	-401.503	-561.525	28.554	193.443	-491.646	28.631	249.069	-181.850	30.973	-93.250	-143.250	33.307	-239.466	-529.008	33.118	0.000	0.000	0.000	-90.667	237.156	43.410	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2605	8.68000	458.391	-659.073	26.617	-401.495	-561.536	28.521	193.444	-491.658	28.605	249.053	-181.890	30.896	-93.208	-143.300	33.266	-239.474	-529.078	33.057	0.000	0.000	0.000	-92.583	237.140	43.519	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2606	8.68333	458.460	-659.078	26.532	-401.501	-561.497	28.568	193.457	-491.646	28.669	249.062	-181.909	30.884	-93.261	-143.234	33.265	-239.473	-529.044	33.089	0.000	0.000	0.000	-94.621	237.188	43.044	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2607	8.68667	458.421	-659.044	26.578	-401.496	-561.531	28.566	193.439	-491.672	28.591	249.058	-181.915	30.964	-93.257	-143.269	33.298	-239.475	-529.082	33.074	0.000	0.000	0.000	-96.683	237.164	43.205	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2608	8.69000	458.432	-659.038	26.512	-401.518	-561.552	28.505	193.442	-491.683	28.695	249.052	-181.869	30.944	-93.244	-143.265	33.323	-239.490	-529.018	33.140	0.000	0.000	0.000	-98.511	237.450	42.790	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2609	8.69333	458.405	-659.053	26.684	-401.515	-561.501	28.568	193.463	-491.675	28.674	249.095	-181.850	31.033	-93.261	-143.270	33.249	-239.496	-529.011	33.106	0.000	0.000	0.000	-99.824	237.535	43.411	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
2610	8.69667	458.441	-659.019	26.551	-401.502	-561.532	28.573	193.430	-491.674	28.626	249.071	-181.850	31.017	-93.263	-143.262	33.272	-239.467	-529.042	33.086	0.000	0.000	0.000	-101.567	237.549	43.114	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
