NO_OF_FRAMES	3649
NO_OF_CAMERAS	4
NO_OF_MARKERS	12
FREQUENCY	300
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-12-11, 14:44:57.047	64924.73091080
DATA_INCLUDED	3D
MARKER_NAMES	base_1	base_2	base_3	base_4	base_5	base_6						
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured
Frame	Time	base_1 X	base_1 Y	base_1 Z	base_2 X	base_2 Y	base_2 Z	base_3 X	base_3 Y	base_3 Z	base_4 X	base_4 Y	base_4 Z	base_5 X	base_5 Y	base_5 Z	base_6 X	base_6 Y	base_6 Z	 X	 Y	 Z	 X	 Y	 Z	 X	 Y	 Z	 X	 Y	 Z	 X	 Y	 Z	 X	 Y	 Z	
1812	6.03667	458.376	-658.844	27.095	-401.452	-561.337	28.937	193.400	-491.619	28.950	248.998	-181.793	31.360	-93.273	-143.225	33.657	-239.449	-528.824	33.583	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1813	6.04000	458.392	-658.840	27.104	-401.437	-561.344	28.932	193.408	-491.618	29.006	249.017	-181.799	31.393	-93.283	-143.185	33.634	-239.489	-528.910	33.563	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1814	6.04333	458.386	-658.905	27.001	-401.461	-561.418	28.862	193.377	-491.622	28.893	249.015	-181.827	31.382	-93.230	-143.238	33.591	-239.457	-528.899	33.541	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1815	6.04667	458.352	-658.850	27.061	-401.454	-561.417	28.864	193.411	-491.654	29.030	249.027	-181.833	31.345	-93.274	-143.234	33.794	-239.458	-528.903	33.559	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1816	6.05000	458.369	-658.887	27.052	-401.453	-561.398	28.909	193.404	-491.646	28.945	249.015	-181.813	31.340	-93.239	-143.221	33.602	-239.456	-528.860	33.554	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1817	6.05333	458.407	-658.918	26.948	-401.445	-561.405	28.870	193.405	-491.654	28.986	249.001	-181.844	31.320	-93.262	-143.203	33.701	-239.481	-528.870	33.576	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1818	6.05667	458.357	-658.855	27.069	-401.446	-561.347	28.926	193.388	-491.613	28.911	249.017	-181.821	31.355	-93.260	-143.199	33.592	-239.441	-528.929	33.507	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1819	6.06000	458.343	-658.864	27.073	-401.459	-561.402	28.869	193.409	-491.625	28.964	248.996	-181.842	31.336	-93.232	-143.111	33.622	-239.489	-528.910	33.564	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1820	6.06333	458.378	-658.868	26.994	-401.444	-561.353	28.946	193.394	-491.640	28.914	249.005	-181.820	31.350	-93.276	-143.164	33.686	-239.472	-528.937	33.512	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1821	6.06667	458.371	-658.884	26.997	-401.472	-561.399	28.870	193.385	-491.654	28.934	249.002	-181.833	31.327	-93.239	-143.202	33.691	-239.464	-528.896	33.524	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1822	6.07000	458.391	-658.967	26.972	-401.448	-561.451	28.836	193.385	-491.641	28.921	249.022	-181.838	31.409	-93.272	-143.204	33.662	-239.465	-528.934	33.510	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
1823	6.07333	458.353	-658.874	27.124	-401.468	-561.421	28.904	193.412	-491.653	29.000	249.025	-181.810	31.378	-93.248	-143.223	33.608	-239.464	-528.900	33.542	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-79.794	389.077	2098.461	0.000	0.000	0.000	0.000	0.000	0.000
1824	6.07667	458.375	-658.901	27.046	-401.470	-561.447	28.869	193.398	-491.608	28.899	249.019	-181.808	31.423	-93.292	-143.207	33.731	-239.458	-528.903	33.558	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-76.837	386.994	2100.911	0.000	0.000	0.000	0.000	0.000	0.000
1825	6.08000	458.373	-658.863	26.988	-401.443	-561.400	28.913	193.416	-491.657	29.021	249.023	-181.817	31.369	-93.255	-143.203	33.582	-239.471	-528.937	33.513	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-73.874	384.978	2103.242	0.000	0.000	0.000	0.000	0.000	0.000
1826	6.08333	458.375	-658.853	27.062	-401.443	-561.413	28.878	193.386	-491.637	28.917	249.026	-181.812	31.366	-93.260	-143.180	33.642	-239.471	-528.932	33.494	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-70.979	382.825	2105.444	0.000	0.000	0.000	0.000	0.000	0.000
1827	6.08667	458.371	-658.854	27.028	-401.448	-561.415	28.892	193.401	-491.626	28.964	249.029	-181.800	31.363	-93.257	-143.237	33.705	-239.464	-528.900	33.542	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-68.074	380.725	2107.616	0.000	0.000	0.000	0.000	0.000	0.000
1828	6.09000	458.369	-658.891	27.057	-401.465	-561.403	28.880	193.383	-491.640	28.928	248.987	-181.845	31.310	-93.272	-143.217	33.688	-239.458	-528.903	33.558	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-65.190	378.492	2109.635	0.000	0.000	0.000	0.000	0.000	0.000
1829	6.09333	458.369	-658.847	26.995	-401.464	-561.376	28.905	193.400	-491.661	29.025	249.012	-181.861	31.373	-93.232	-143.148	33.705	-239.495	-528.908	33.548	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-62.282	376.377	2111.504	0.000	0.000	0.000	0.000	0.000	0.000
1830	6.09667	458.333	-658.854	27.074	-401.450	-561.383	28.906	193.380	-491.633	28.884	249.033	-181.797	31.387	-93.254	-143.164	33.652	-239.464	-528.900	33.542	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-59.316	374.274	2113.298	0.000	0.000	0.000	0.000	0.000	0.000
1831	6.10000	458.358	-658.910	27.113	-401.478	-561.398	28.873	193.410	-491.634	29.051	249.000	-181.826	31.363	-93.292	-143.223	33.717	-239.464	-528.896	33.524	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-56.344	372.192	2114.975	0.000	0.000	0.000	0.000	0.000	0.000
1832	6.10333	458.367	-658.863	27.102	-401.468	-561.403	28.894	193.368	-491.637	28.869	249.035	-181.806	31.364	-93.286	-143.135	33.776	-239.458	-528.903	33.559	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-53.382	370.115	2116.551	0.000	0.000	0.000	0.000	0.000	0.000
1833	6.10667	458.374	-658.921	26.960	-401.461	-561.387	28.888	193.400	-491.634	28.887	249.017	-181.805	31.340	-93.239	-143.177	33.629	-239.464	-528.900	33.542	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-50.413	368.075	2118.062	0.000	0.000	0.000	0.000	0.000	0.000
1834	6.11000	458.350	-658.826	27.133	-401.448	-561.394	28.904	193.412	-491.632	28.997	249.009	-181.806	31.381	-93.289	-143.218	33.667	-239.463	-528.896	33.524	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-47.445	365.990	2119.386	0.000	0.000	0.000	0.000	0.000	0.000
1835	6.11333	458.367	-658.922	26.926	-401.457	-561.392	28.905	193.424	-491.637	29.076	249.016	-181.807	31.357	-93.286	-143.227	33.699	-239.464	-528.901	33.542	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-44.485	363.829	2120.639	0.000	0.000	0.000	0.000	0.000	0.000
1836	6.11667	458.373	-658.826	27.100	-401.441	-561.390	28.914	193.401	-491.648	28.984	249.010	-181.812	31.383	-93.297	-143.225	33.777	-239.458	-528.903	33.559	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-41.537	361.711	2121.820	0.000	0.000	0.000	0.000	0.000	0.000
1837	6.12000	458.337	-658.851	27.125	-401.433	-561.385	28.948	193.361	-491.641	28.924	249.010	-181.798	31.419	-93.229	-143.181	33.613	-239.442	-528.967	33.493	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-38.585	359.652	2122.801	0.000	0.000	0.000	0.000	0.000	0.000
1838	6.12333	458.329	-658.880	27.116	-401.453	-561.406	28.899	193.383	-491.638	28.911	249.019	-181.812	31.442	-93.258	-143.151	33.690	-239.465	-528.939	33.529	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-35.646	357.469	2123.716	0.000	0.000	0.000	0.000	0.000	0.000
1839	6.12667	458.405	-658.933	26.972	-401.449	-561.341	28.939	193.391	-491.664	28.917	249.028	-181.825	31.378	-93.284	-143.200	33.679	-239.458	-528.898	33.540	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-32.697	355.383	2124.562	0.000	0.000	0.000	0.000	0.000	0.000
1840	6.13000	458.389	-658.858	27.070	-401.444	-561.417	28.861	193.378	-491.651	28.945	249.008	-181.793	31.314	-93.245	-143.144	33.542	-239.471	-528.932	33.494	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-29.750	353.265	2125.328	0.000	0.000	0.000	0.000	0.000	0.000
1841	6.13333	458.342	-658.873	27.049	-401.481	-561.400	28.870	193.400	-491.625	28.978	248.998	-181.875	31.292	-93.272	-143.188	33.602	-239.472	-528.937	33.512	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-26.817	351.090	2125.912	0.000	0.000	0.000	0.000	0.000	0.000
1842	6.13667	458.318	-658.785	27.205	-401.464	-561.405	28.880	193.413	-491.644	29.039	249.014	-181.827	31.352	-93.303	-143.256	33.646	-239.458	-528.898	33.540	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-24.009	348.817	2126.388	0.000	0.000	0.000	0.000	0.000	0.000
1843	6.14000	458.379	-658.877	27.061	-401.461	-561.431	28.839	193.386	-491.615	28.921	248.988	-181.855	31.300	-93.275	-143.146	33.733	-239.465	-528.939	33.529	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-21.155	346.573	2126.785	0.000	0.000	0.000	0.000	0.000	0.000
1844	6.14333	458.365	-658.849	27.048	-401.475	-561.402	28.904	193.389	-491.636	28.881	249.026	-181.829	31.448	-93.215	-143.150	33.777	-239.464	-528.901	33.543	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-18.312	344.368	2127.054	0.000	0.000	0.000	0.000	0.000	0.000
1845	6.14667	458.401	-658.861	26.961	-401.457	-561.424	28.859	193.390	-491.658	28.890	249.021	-181.819	31.360	-93.224	-143.182	33.709	-239.465	-528.939	33.529	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-15.440	342.078	2127.191	0.000	0.000	0.000	0.000	0.000	0.000
1846	6.15000	458.343	-658.899	27.088	-401.469	-561.399	28.890	193.401	-491.647	28.986	249.039	-181.820	31.362	-93.227	-143.183	33.623	-239.466	-528.938	33.528	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-12.398	339.997	2127.266	0.000	0.000	0.000	0.000	0.000	0.000
1847	6.15333	458.353	-658.888	27.133	-401.464	-561.333	28.953	193.416	-491.618	29.018	249.025	-181.820	31.322	-93.265	-143.213	33.722	-239.451	-528.872	33.607	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-9.579	337.715	2127.205	0.000	0.000	0.000	0.000	0.000	0.000
1848	6.15667	458.366	-658.814	27.096	-401.482	-561.421	28.875	193.374	-491.633	28.883	249.013	-181.818	31.414	-93.242	-143.214	33.654	-239.465	-528.939	33.529	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-6.727	335.470	2127.031	0.000	0.000	0.000	0.000	0.000	0.000
1849	6.16000	458.383	-658.918	27.041	-401.460	-561.368	28.893	193.405	-491.608	28.910	249.031	-181.799	31.398	-93.277	-143.208	33.627	-239.472	-528.937	33.512	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-3.803	333.228	2126.773	0.000	0.000	0.000	0.000	0.000	0.000
1850	6.16333	458.368	-658.873	27.028	-401.466	-561.398	28.882	193.397	-491.619	28.976	249.024	-181.820	31.381	-93.265	-143.249	33.588	-239.465	-528.939	33.529	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.844	331.130	2126.404	0.000	0.000	0.000	0.000	0.000	0.000
1851	6.16667	458.329	-658.927	27.094	-401.453	-561.401	28.898	193.363	-491.634	28.863	249.014	-181.828	31.322	-93.220	-143.169	33.648	-239.481	-528.875	33.594	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.117	328.981	2125.923	0.000	0.000	0.000	0.000	0.000	0.000
1852	6.17000	458.330	-658.895	27.079	-401.441	-561.397	28.912	193.397	-491.670	28.868	249.024	-181.798	31.363	-93.295	-143.225	33.753	-239.471	-528.937	33.513	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	4.971	326.780	2125.343	0.000	0.000	0.000	0.000	0.000	0.000
1853	6.17333	458.353	-658.921	27.070	-401.470	-561.425	28.905	193.410	-491.649	28.937	249.025	-181.841	31.360	-93.245	-143.223	33.661	-239.457	-528.864	33.572	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	7.951	324.680	2124.645	0.000	0.000	0.000	0.000	0.000	0.000
1854	6.17667	458.323	-658.918	27.147	-401.433	-561.372	28.934	193.393	-491.646	28.942	248.982	-181.847	31.345	-93.233	-143.164	33.715	-239.488	-528.911	33.565	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	10.827	322.493	2123.827	0.000	0.000	0.000	0.000	0.000	0.000
1855	6.18000	458.345	-658.888	27.101	-401.453	-561.391	28.898	193.366	-491.649	28.774	249.026	-181.806	31.348	-93.282	-143.213	33.776	-239.458	-528.903	33.558	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	13.795	320.394	2122.879	0.000	0.000	0.000	0.000	0.000	0.000
1856	6.18333	458.379	-658.943	27.005	-401.466	-561.436	28.855	193.389	-491.644	28.933	249.023	-181.811	31.347	-93.232	-143.195	33.665	-239.464	-528.900	33.542	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	16.683	318.269	2121.880	0.000	0.000	0.000	0.000	0.000	0.000
1857	6.18667	458.339	-658.868	27.197	-401.455	-561.389	28.894	193.415	-491.638	28.915	249.011	-181.814	31.341	-93.257	-143.151	33.688	-239.441	-528.930	33.507	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	19.697	316.327	2120.730	0.000	0.000	0.000	0.000	0.000	0.000
1858	6.19000	458.356	-658.872	27.091	-401.479	-561.408	28.884	193.389	-491.638	28.905	249.005	-181.823	31.319	-93.249	-143.231	33.632	-239.448	-528.965	33.477	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	22.441	313.996	2119.491	0.000	0.000	0.000	0.000	0.000	0.000
1859	6.19333	458.361	-658.912	27.071	-401.466	-561.421	28.848	193.382	-491.648	28.944	249.020	-181.804	31.374	-93.266	-143.202	33.648	-239.481	-528.874	33.594	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	25.428	311.994	2118.158	0.000	0.000	0.000	0.000	0.000	0.000
1860	6.19667	458.391	-658.907	27.099	-401.461	-561.416	28.846	193.386	-491.641	28.908	249.013	-181.811	31.370	-93.228	-143.180	33.640	-239.458	-528.903	33.558	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	28.336	309.886	2116.691	0.000	0.000	0.000	0.000	0.000	0.000
1861	6.20000	458.339	-658.942	27.022	-401.473	-561.386	28.895	193.388	-491.640	28.982	248.989	-181.849	31.347	-93.243	-143.214	33.713	-239.435	-528.932	33.523	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	31.230	307.664	2115.098	0.000	0.000	0.000	0.000	0.000	0.000
1862	6.20333	458.362	-658.902	27.075	-401.454	-561.378	28.899	193.388	-491.678	28.985	249.030	-181.803	31.406	-93.239	-143.186	33.592	-239.495	-528.908	33.548	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	34.110	305.446	2113.436	0.000	0.000	0.000	0.000	0.000	0.000
1863	6.20667	458.368	-658.888	27.044	-401.461	-561.401	28.880	193.392	-491.648	28.917	249.001	-181.847	31.314	-93.276	-143.198	33.652	-239.464	-528.906	33.561	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	37.067	303.264	2111.645	0.000	0.000	0.000	0.000	0.000	0.000
1864	6.21000	458.412	-658.856	26.974	-401.456	-561.436	28.878	193.376	-491.669	28.907	249.005	-181.782	31.373	-93.291	-143.221	33.745	-239.464	-528.901	33.543	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	39.980	301.132	2109.744	0.000	0.000	0.000	0.000	0.000	0.000
1865	6.21333	458.381	-658.911	27.052	-401.460	-561.397	28.881	193.404	-491.650	29.014	248.986	-181.799	31.372	-93.257	-143.201	33.595	-239.465	-528.934	33.510	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	42.870	298.912	2107.760	0.000	0.000	0.000	0.000	0.000	0.000
1866	6.21667	458.370	-658.848	27.087	-401.463	-561.404	28.893	193.395	-491.668	28.957	249.009	-181.808	31.387	-93.274	-143.242	33.713	-239.495	-528.908	33.548	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	45.849	296.842	2105.675	0.000	0.000	0.000	0.000	0.000	0.000
1867	6.22000	458.331	-658.846	27.134	-401.455	-561.419	28.855	193.382	-491.636	28.986	249.032	-181.801	31.372	-93.256	-143.176	33.701	-239.448	-528.961	33.459	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	48.663	294.553	2103.437	0.000	0.000	0.000	0.000	0.000	0.000
1868	6.22333	458.329	-658.801	27.145	-401.443	-561.386	28.875	193.408	-491.650	28.960	249.000	-181.862	31.371	-93.231	-143.235	33.528	-239.462	-528.858	33.538	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	51.683	292.415	2101.146	0.000	0.000	0.000	0.000	0.000	0.000
1869	6.22667	458.349	-658.871	27.143	-401.449	-561.382	28.911	193.408	-491.675	28.953	249.035	-181.823	31.367	-93.247	-143.232	33.636	-239.472	-528.937	33.512	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	54.579	290.253	2098.674	0.000	0.000	0.000	0.000	0.000	0.000
1870	6.23000	458.357	-658.919	27.049	-401.478	-561.426	28.852	193.377	-491.607	28.928	249.009	-181.827	31.349	-93.274	-143.158	33.748	-239.458	-528.903	33.559	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	57.398	287.948	2096.186	0.000	0.000	0.000	0.000	0.000	0.000
1871	6.23333	458.352	-658.902	27.094	-401.465	-561.385	28.896	193.403	-491.646	28.944	249.010	-181.825	31.390	-93.276	-143.214	33.630	-239.464	-528.896	33.524	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	60.363	285.851	2093.573	0.000	0.000	0.000	0.000	0.000	0.000
1872	6.23667	458.368	-658.873	27.081	-401.453	-561.407	28.894	193.368	-491.613	28.772	249.040	-181.800	31.373	-93.238	-143.167	33.666	-239.465	-528.934	33.510	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	63.288	283.642	2090.801	0.000	0.000	0.000	0.000	0.000	0.000
1873	6.24000	458.350	-658.884	27.047	-401.450	-561.403	28.877	193.404	-491.623	28.965	249.017	-181.841	31.393	-93.242	-143.199	33.670	-239.458	-528.903	33.558	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	66.269	281.582	2087.989	0.000	0.000	0.000	0.000	0.000	0.000
1874	6.24333	458.346	-658.939	27.023	-401.464	-561.418	28.884	193.407	-491.590	28.928	249.011	-181.821	31.337	-93.224	-143.152	33.525	-239.464	-528.901	33.543	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	69.091	279.368	2085.010	0.000	0.000	0.000	0.000	0.000	0.000
1875	6.24667	458.359	-658.908	27.112	-401.465	-561.398	28.860	193.383	-491.635	28.950	248.994	-181.877	31.277	-93.275	-143.190	33.734	-239.479	-528.972	33.482	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	72.045	277.364	2081.966	0.000	0.000	0.000	0.000	0.000	0.000
1876	6.25000	458.377	-658.876	27.110	-401.481	-561.426	28.856	193.390	-491.652	28.941	249.007	-181.805	31.307	-93.243	-143.179	33.644	-239.464	-528.901	33.542	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	74.968	275.270	2078.844	0.000	0.000	0.000	0.000	0.000	0.000
1877	6.25333	458.379	-658.887	27.092	-401.466	-561.407	28.867	193.384	-491.653	29.009	249.014	-181.794	31.394	-93.242	-143.165	33.647	-239.458	-528.898	33.540	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	77.889	273.344	2075.665	0.000	0.000	0.000	0.000	0.000	0.000
1878	6.25667	458.349	-658.872	27.021	-401.426	-561.403	28.927	193.382	-491.641	28.952	249.016	-181.835	31.453	-93.249	-143.196	33.688	-239.464	-528.906	33.561	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	80.823	271.276	2072.294	0.000	0.000	0.000	0.000	0.000	0.000
1879	6.26000	458.384	-658.848	27.044	-401.454	-561.351	28.940	193.368	-491.630	28.866	248.996	-181.789	31.364	-93.261	-143.182	33.721	-239.479	-528.831	33.589	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	83.774	269.247	2068.853	0.000	0.000	0.000	0.000	0.000	0.000
1880	6.26333	458.334	-658.858	27.146	-401.461	-561.416	28.849	193.389	-491.609	28.844	249.031	-181.824	31.386	-93.230	-143.201	33.652	-239.427	-528.895	33.553	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	86.624	266.911	2065.218	0.000	0.000	0.000	0.000	0.000	0.000
1881	6.26667	458.388	-658.902	26.973	-401.477	-561.440	28.871	193.385	-491.663	28.871	249.063	-181.805	31.419	-93.268	-143.234	33.647	-239.481	-528.874	33.594	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	89.554	264.833	2061.515	0.000	0.000	0.000	0.000	0.000	0.000
1882	6.27000	458.371	-658.855	26.977	-401.473	-561.425	28.877	193.384	-491.633	28.875	249.012	-181.823	31.368	-93.264	-143.204	33.645	-239.489	-528.910	33.564	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	92.309	262.532	2057.694	0.000	0.000	0.000	0.000	0.000	0.000
1883	6.27333	458.369	-658.920	27.078	-401.459	-561.377	28.913	193.387	-491.635	29.036	249.018	-181.858	31.351	-93.271	-143.102	33.729	-239.473	-528.975	33.498	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	95.236	260.442	2053.768	0.000	0.000	0.000	0.000	0.000	0.000
1884	6.27667	458.368	-658.900	27.085	-401.460	-561.414	28.888	193.377	-491.624	28.907	249.045	-181.831	31.310	-93.251	-143.210	33.693	-239.471	-528.932	33.494	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	98.180	258.365	2049.786	0.000	0.000	0.000	0.000	0.000	0.000
1885	6.28000	458.378	-658.874	26.989	-401.473	-561.395	28.863	193.395	-491.642	28.943	249.025	-181.805	31.410	-93.233	-143.165	33.654	-239.472	-528.936	33.512	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	101.101	256.238	2045.656	0.000	0.000	0.000	0.000	0.000	0.000
1886	6.28333	458.400	-658.859	27.029	-401.475	-561.421	28.877	193.406	-491.656	29.019	249.025	-181.833	31.356	-93.267	-143.216	33.755	-239.456	-528.860	33.554	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	103.989	254.046	2041.392	0.000	0.000	0.000	0.000	0.000	0.000
1887	6.28667	458.396	-658.929	26.938	-401.461	-561.385	28.891	193.385	-491.664	28.908	249.012	-181.819	31.407	-93.238	-143.188	33.624	-239.464	-528.901	33.542	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	106.784	251.733	2037.030	0.000	0.000	0.000	0.000	0.000	0.000
1888	6.29000	458.342	-658.919	27.108	-401.451	-561.399	28.891	193.419	-491.661	29.099	249.026	-181.822	31.362	-93.266	-143.160	33.695	-239.458	-528.903	33.558	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	109.696	249.512	2032.542	0.000	0.000	0.000	0.000	0.000	0.000
1889	6.29333	458.349	-658.848	27.046	-401.484	-561.403	28.893	193.362	-491.635	28.872	249.028	-181.816	31.386	-93.307	-143.182	33.741	-239.494	-528.904	33.530	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	112.633	247.354	2027.978	0.000	0.000	0.000	0.000	0.000	0.000
1890	6.29667	458.385	-658.930	27.036	-401.477	-561.412	28.878	193.384	-491.624	28.926	249.014	-181.800	31.366	-93.264	-143.243	33.641	-239.478	-528.968	33.465	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	115.578	245.194	2023.278	0.000	0.000	0.000	0.000	0.000	0.000
1891	6.30000	458.364	-658.888	27.051	-401.457	-561.424	28.881	193.404	-491.623	28.940	249.051	-181.834	31.423	-93.235	-143.266	33.574	-239.494	-528.903	33.530	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	118.468	242.956	2018.489	0.000	0.000	0.000	0.000	0.000	0.000
1892	6.30333	458.410	-658.925	26.984	-401.454	-561.400	28.861	193.376	-491.678	28.844	249.029	-181.820	31.363	-93.229	-143.137	33.707	-239.487	-528.872	33.578	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	121.423	240.841	2013.580	0.000	0.000	0.000	0.000	0.000	0.000
1893	6.30667	458.354	-658.893	27.034	-401.452	-561.342	28.946	193.391	-491.663	28.914	249.005	-181.842	31.340	-93.258	-143.194	33.683	-239.464	-528.901	33.543	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	124.339	238.702	2008.589	0.000	0.000	0.000	0.000	0.000	0.000
1894	6.31000	458.378	-658.883	27.024	-401.448	-561.451	28.825	193.410	-491.650	28.951	249.015	-181.852	31.302	-93.240	-143.232	33.758	-239.487	-528.867	33.560	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	127.251	236.484	2003.480	0.000	0.000	0.000	0.000	0.000	0.000
